"LogicalRef","Name","Address","Phone","Website","Email","InCharge","City","District","Personnel","PartnerType"
"764211","ASYEN BİLİŞİM TEKNOLOJİLERİ SAN. VE TİC. LTD. ŞTİ.","GAZI MAHALLESI MILLI EGEMENLIK CAD. NO:43/E","05547675354","www.algoritmayazilim.net","sezer.karakan@algoritmayazilim.net","SEZER KARAKAN","GAZİANTEP","ŞEHİTKAMİL","4","Kobi"
"766253","YSM YAZILIM VE BİLİŞİM TEKN. SAN. VE TİC. LTD. ŞTİ.","KOÜ TEKNOPARK NO:A/5 YENİKÖY","02623414004","","ysm@ysm.com.tr","SEDAT YAZICI","KOCAELİ","BAŞİSKELE","9","Çözüm Geliştirme, LPT Çözüm Geliştirme"
"767632","PEAK POINT YAZILIM VE DANIŞMANLIK LİMİTED ŞİRKETİ","YILDIRIM BEYAZIT MAHALLESİ ERCİYES TEKNOPARK TEKNO-1 KAT:3/62","05452003800","www.liberbilisim.com","info@liberbilisim.com","YILMAZ SEYRAN","KAYSERİ","MELİKGAZİ","15","Fonksiyonel İş Ortağı - İş Akış Yönetimi, Kurumsal"
"76880","BİLMARK SAN. VE TİC. LTD. ŞTİ.","BATI CEVRE YOLU BULVARI, TEKNOKENT, 259, 48","05323241643","www.mim.com.tr","mim@mim.com.tr","MUSTAFA HANÇER","KAHRAMANMARAŞ","ONİKİŞUBAT","6","Kurumsal"
"769330","SENTOS YAZILIM TEKNOLOJİLERİ ANONİM ŞİRKETİ","AKADEMİ MAH. GÜRBULUT SK. TEKNOKENT TEKNOKENT\\nNO: 67 SELÇUKLU/ KONYA","03322254200","sentos.com.tr","entegrasyon@sentos.com.tr","MUSTAFA KURT","KONYA","SELÇUKLU","3","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Objects Çözüm Geliştirme"
"769401","PİR YAZILIM VE TEKNOLOJİ SAN. TİC. A.Ş. (NWÇ)","KOÜ TEKNOPARK NO:B:11 YENİKÖY","02623414004","","isahin@ysm.com.tr","İBRAHİM ŞAHİN","KOCAELİ","BAŞİSKELE","2","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"769610","TECHNITYSOFT YAZILIM DANIŞMANLIK LİMİTED ŞİRKETİ","G.M.K BULVARI, ÖZDOĞAN, 87, 17","03122210006","www.tetramuh.com.tr","ebelge@tetramuh.com.tr","TETRA SATIŞ","ANKARA","ÇANKAYA","12","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Kurumsal, Netopenx Çözüm Geliştirme"
"770574","AKİLSAN MAKİNE VE YAZILIM SANAYİ TİCARET LİMİTED ŞİRKETİ","SARAY MAH. 52 CAD NO : 22 KAHRAMANKAZAN","03123340404","https://www.akilsan.com","info@rivalyazilim.com","FATİH ÖKTEM","ADANA","SEYHAN","2","Kurumsal"
"771695","PAYER YAZILIM A.Ş. (NWÇ)","YENİŞEHİR MAH. KARDERŞLER CAD. CUMHURİYET TEKNOKENT NO:7/2","08503083658","","teknik@payer.com.tr","HASAN BASRİ KOÇ","SİVAS","MERKEZ","1","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"772582","DERYA ŞAHİN NURAY-AY IŞIĞI BİLİŞİM","HUZUREVLERI MAH.21 SOKAK AHMET RECEP BATTAL GAZI APT NO 1- KAT 5 NO 24","08505320412","www.baykallarbilgisayar.com","ahmet@baykallarbilgisayar.com","AHMET BAYKAL","DİYARBAKIR","KAYAPINAR","1","Kobi"
"775432","TARIM KREDİ TEKNOLOJİ ANONİM ŞİRKETİ","Bahçelievler Mh. 323/1 Cad. No:10/50 C","03124847070","","nurullah.demir@tkteknoloji.com.tr","Nurullah Demir","ANKARA","GÖLBAŞI","41","Çözüm Geliştirme, Objects Çözüm Geliştirme"
"778509","MARKA BİLGİSAYAR-ABDULLAH TEMİZER VE ORTAĞI","GEVHERNESIBE MAH ATATÜRK BLV TEKIR İŞ MERKEZI KAT:2 NO:76 DAIRE 2,","05059881924","https://www.markabil.com/","info@markabil.com","RAMAZAN AKKAYA","KAYSERİ","MELİKGAZİ","3","Kurumsal"
"779024","MUTLU CAN YAZILIM ANONİM ŞİRKETİ","KIŞLA MAH. 51.SOKAK 7/202","08508850431","www.atalyabilisim.com","destek@atalyabilisim.com","MUSTAFA TURAN","ANTALYA","*","2","Kurumsal"
"779677","EMA GRUP BİLİŞİM ANONİM ŞİRKETİ","KURTULUŞ MAH. 64016 SOKAK SONER APT K-1 D-1","05324798744","www.darenbilisim.com","faruk@darenbilisim.com","FARUK GÜNGÖR","ADANA","SEYHAN","3","Kobi, Kurumsal"
"780219","YSM YAZILIM VE BİLİŞİM TEKN. SAN. VE TİC. LTD. ŞTİ. (NWÇ)","KOÜ TEKNOPARK NO:A/5 YENİKÖY","02623414004","","","İBRAHİM ŞAHİN","KOCAELİ","BAŞİSKELE","2","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"781","ABACOM BİLGİSAYAR-ADEM BİLGİN","SARAYLAR MAH. 464. SOK. DURMUŞALİ ÇOBAN İŞ MERK. NO:1 İÇ KAPI  NO:15\\n\\n05522549550-İLHAN BAŞ","08505322267","www.miscdanismanlik.com","info@miscdanismanlik.com","İLHAN BAŞ","DENİZLİ","*","2","Kobi"
"781298","MAROKİ YAZILIM BİLİŞİM DANIŞMANLIK HİZMETLERİ LİMİTED ŞİRKETİ","16110 / NİLÜFER / BURSA","05335483689","www.sygbilisim.com.tr","ruhicelik@sygbilisim.com.tr","RUHİ ÇELİK","BURSA","NİLÜFER","4","E-Logo İş Ortağı, Kobi"
"781547","İMGESOFT YAZILIMEVİ LTD.ŞTİ","GÜVENEVLER MAH. İÇ SOKAK NO:7/10","05418628420","","fatih@ftdijital.com","ÜMİT KOÇAK","ANKARA","ÇANKAYA","6","Çözüm Geliştirme"
"781764","SSTM BİLİŞİM ANONİM ŞİRKETİ","ÇAMTEPE MAH. MAHMUT TEVFİK ATAY BUL. GAZİANTEP TEKNOPARK NO: 4A, NO: 10","05513961646","http://www.adimyazilim.com/","kerem@adimyazilim.com","EYÜP DAL","GAZİANTEP","ŞEHİTKAMİL","12","Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"78194","MY CAN BİLGİSAYAR TİC. LTD. ŞTİ.","ÇANKAYA MAH. SEDAT SİMAVİ SK. 6/2","05426922608","www.mycanbilgisayar.com","mehmet@mycanbilgisayar.com","MEHMET ALİ KILIÇ","ANKARA","ÇANKAYA","7","Kurumsal"
"783057","HEY TEKNOLOJİ YAZILIM DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ","AVŞAR MAH. BATI ÇEVRE YOLU BLV. KAHRAMANMARAŞ TEKNOKENT NO: 259 İÇ KAPI NO: 48","08503052181","","info@heyteknoloji.com","ŞEREF KOCA","KAHRAMANMARAŞ","ONİKİŞUBAT","4","Çözüm Geliştirme"
"783063","MIZAN CONSULTING LLC","STR: ‘‘SPİRO MOİSİU‘‘ OB2, LOKALİ NR. 9 ARBËRİ – PRİSHTİNË","38348422228","https://mizan-consulting.com/","info@heyteknoloji.com","GANİMETE PERÇUKU HASANİ","PİRİŞTİNE","*","4","Yurt Dışı İş Ortağı"
"783150","GERÇEK BİLGİSAYAR HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ","AKABE MH. ALAADDİN KAP CD. NO 77","05428389590","","fatih@lodosbilisim.com","FATİH ÇAPAN","KONYA","SELÇUKLU","1","Kobi"
"783638","LOGI GROUP 2009 MCHJ","ÜZBEKİSTAN, TAŞKENT ŞEHRİ, ÇOLPANOTA SOKAK 6","998942134863","www.logigroup.uz","info@logigroup.uz","TURAL ÖMEROV","TAŞKENT","*","6","Yurt Dışı İş Ortağı"
"783777","TALHA EKŞİ","ŞÜKRÜPAŞA MH. ŞÜKRÜPAŞA 3.YOL SK. NO:13/10","02846060637","www.destekservis.com","info@destekservis.com","ORAL MUSLULAR","EDİRNE","EDİRNE","1","Kobi"
"784730","OZAN DEMİR","TEPEBAĞ MH. CEMAL GÜRSEL CD. ŞENGÖR İŞ HANI, NO:44 KAT:3, ŞENGÖR İŞ HANI, 44, 302","05416431356","www.tdteknoloji.com.tr","ibrahim@tdteknoloji.com.tr","İBRAHİM TEKDAĞ","ADANA","SEYHAN","2","Kobi"
"785329","OZAN DEMİR","TURGUTREİS MH","05312385987","oztekbilisim.com","ozan@oztekbilisim.com","OZAN DEMİR","MERSİN","AKDENİZ","1","Kobi"
"79","ÜZEYİR ALÖKMEN – RO\u0026RO YAZILIM DANIŞMANLIK HİZMETLERİ","SEYRANTEPE SANAYİ MAH. ELAZIĞ BULVARI ÇEYSA TWIN TOWERS A BLOK NO: 47 A İÇ KAPI NO: 64","05357134385","https://rorodanismanlik.com/","mustafasubasi@peakpoint.com.tr","ÜZEYIR ALÖKMEN","DİYARBAKIR","YENİŞEHİR","2","Bulut Çözüm Geliştirme, Bulut İş Ortağı, Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"79361","NETUP YAZILIM LİMİTED ŞİRKETİ","Ali Suavi sok No:19","03122291668","www.ltr.com.tr","hamidets@ltr.com.tr","LEVENT KUBİLAY","ANKARA","ÇANKAYA","6","Kurumsal"
"79397","FATİH KÖKEN-NETLOG YAZILIM BİLGİSAYAR VE TEKN. SİST.","BAĞLIK MAH. SUPHİ KONAK CAD.  ERDOĞAN İŞ MERKEZİ KAT:1 NO:36","03723124645","www.ereglibilisim.com","bilgi@ereglibilisim.com","ÖZKAN MALHATUN","ZONGULDAK","EREĞLİ","4","Kobi"
"79457","NETVERİ BİLGİSAYAR DANIŞMANLIK VE TİCARET LİMİTED ŞİRKETİ","ÇANKAYA MAH. SEDAT SİMAVİ SK. 6/2","05426922608","www.mycanbilgisayar.com","mehmet@mycanbilgisayar.com","MEHMET ALİ KILIÇ","ANKARA","ÇANKAYA","7","Kurumsal"
"79994","NOKTA BİLGİ İŞLEM TEKSTİL PAZ SAN VE TİC A.Ş.","TEKSTİL KENT CAD. KOZA PLAZA A BLOK KAT 14 NO:54  ESENLER / İSTANBUL","03242372161","www.dijitalsistem.com","sertac@dijitalsistem.com","SERTAÇ BÜYÜKOĞLU","MERSİN","AKDENİZ","7","Çözüm Geliştirme, Fonksiyonel İş Ortağı - İş Akış Yönetimi, Kurumsal, Objects Çözüm Geliştirme"
"80003","NOKTA BİLGİSAYAR SİSTEMLERİ SAN. TİC. LTD. ŞTİ.","KEMERKÖPRÜ MAH. ESKİ KONAK CAD. NO: 101/B","03782275161","www.makrosistem.net","enginbil@gmail.com","ENGİN ERTÜRK","BARTIN","MERKEZ","7","Kobi"
"80737","NÜANS BİLİŞİM YAZILIM VE DAN. HİZ. TİC. LTD. ŞTİ.","Kazımıye Mah. Yavuz Sk. No:22/A","02826547898","www.bytebilgisayar.com.tr","suat@bytebilgisayar.com.tr","SUAT TUNA","TEKİRDAĞ","ÇORLU","3","Kobi"
"81689","OLİMPUS BİLGİSAYAR SİSTEM. MÜH. ARAŞT. GELİŞTİRME ELEK. ELEKTR. SAN. VE TİC. LTD. ŞTİ.","REŞATBEY MAH. TÜRKKUŞU CAD. DARENDELİ APT. NO:14/A SEYHAN","03224590790","www.olimpus.com.tr","olimpus@olimpus.com.tr","MURAT ÇAM","ADANA","SEYHAN","5","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Fonksiyonel İş Ortağı - İş Akış Yönetimi, Kurumsal, Objects Çözüm Geliştirme"
"81722","OLUŞUM BİLGİSAYAR YAZILIM DANIŞMANLIK VE DESTEK HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ","1420 SOK. NO:96 K:2 D:22 KONAK","02324411236","www.olusumbilgisayar.com","olimpus@olimpus.com.tr","MURAT ÇAM","ADANA","SEYHAN","22","Kurumsal"
"81977","ONSA BİLGİSAYAR HİZMETLERİ SAN. TİC. LTD. ŞTİ.","KARAHIDIR MAH.968.SOK.NO:2U İÇ KAPI NO:1","02882147299","www.ntmbilisim.net","taneraydugan@hotmail.com","TANER AYDUĞAN","KIRKLARELİ","MERKEZ","7","Kobi"
"8289","ANATOLİA BİLGİSAYAR DESTEK HİZM. BİLİŞİM DAN. SAN. VE TİC. LTD. ŞTİ.","TURAN GÜNEŞ BULVARI 701. SOKAK NO:7/8 YILDIZ NO: 7/8 YILDIZ NO: 7/8 YILDIZ NO: 7/8 YILDIZ","03124429818","www.anatolia-cte.com","alper@anatolia-cte.com","ALPER UMUT KESKİN","ANKARA","ÇANKAYA","7","Fonksiyonel İş Ortağı – İnsan Kaynakları, Kurumsal"
"84415","PLUS BİLİŞİM DANIŞMANLIK LİMİTED ŞİRKETİ","GÜLTEPE DEMOKRASİ BULVARI ESENKENT SİT.  NO:1A/24","05462771310","-","dindarorun@orunlar.com.tr","DİNDAR ORUN","BATMAN","BATMAN","2","Kobi"
"89031","PAPİNET BİLGİSAYAR İLETİŞİM SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.","CUMHURİYET MAHALLESİ YAĞMUR SOKAK TEMEL SİTESİ A BLOK NO:10 DR:5 NİLÜFER BURSA","02242240401","www.ixirbilisim.net","info@ixirbilisim.net","COŞKUN ÖZDEN","BURSA","NİLÜFER","7","Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"89058","PARAGON YAZILIM DONANIM VE BİLGİSAYAR TEKNOLOJİSİ SAN.TİC. LTD. ŞTİ.","KARACAMİİ MAH. MEVLÜT AKKAR CAD. NO: 25 A BLOK ZEMİN KAT KAPI NO: 2","03267558255","","farukfilge@gmail.com","FARUK FİLGE","HATAY","HATAY","7","Kobi, Kurumsal"
"90603","PLATFORM ELEKTRONİK BİLGİSAYAR SANAYİ VE TİCARET LTD. ŞTİ.","ÇAKMAK CAD., 15","03242388666","http://www.penguenbilgisayar.com","umitkocyigit@yahoo.com","ÜMİT KOÇYİĞİT","MERSİN","AKDENİZ","2","Kobi"
"91461","PROBİL BİLGİSAYAR PAZARLAMA VE PROGRAMCILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ","Macun, 16/87","03123973630","www.platformbilgisayar.com.tr","mesut.terme@platformbilgisayar.com.tr","MESUT TERME","ANKARA","YENİMAHALLE","5","Bulut İş Ortağı, Kobi"
"91553","PROTEL BİLGİSAYAR PROGRAMLAMA ÖZEL EĞİT. SERVİS SAN. TİC. A. Ş.","ESENTEPE MAH. HABERLER SOK. NO:12-14 34394\\nŞİŞLİ / İSTANBUL","05308229929","www.protel.com.tr","prodev@prodev.com.tr","B. KEKLİK","SAMSUN","İLKADIM","11","Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"91592","MARE BİLGİ TEKNOLOJİLERİ VE YAZILIM SANAYİ TİCARET LİMİTED ŞİRKETİ","KONACIK MAH. PORTAL SOKAK ÖZMERT İŞ MRK. NO:3/A İÇ KAPI  NO:4","08504416273","www.mareyazilim.com","mare@mareyazilim.com","MURAT YANIK","MUĞLA","BODRUM","5","Çözüm Geliştirme, Objects Çözüm Geliştirme"
"91607","PROLAND BİLGİSAYAR SİSTEMLERİ - MURAT ARSLAN","ÇINARLİ MAH. İNÖNU CAD.  GÜNEP KURUKÖPRÜ İŞ MERKEZİ KAT:7 D:11","03224577413","www.prolandbilgisayar.com","murat@prolandbilgisayar.com","MURAT ARSLAN","ADANA","SEYHAN","4","Kurumsal"
"91936","PUNTO PAZARLAMA TİCARET VE SANAYİ A.Ş.","AŞAĞI  ÖVEÇLER 1322 CAD. UZAY APT. 77/2","03124961961","www.proje.gen.tr","info@proje.gen.tr","MEHMET ODABAŞ","ANKARA","ÇANKAYA","13","Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"91966","Mehmet ÇİFTÇİ","ÇİFTLİKKÖY MAH. MERSİN ÜNİVERSİTESİ TEKNOPARK NO Z51","03242384473","www.protur.com.tr","tuncay@protur.com.tr","TUNCAY TORUN","MERSİN","YENİŞEHİR","12","Kurumsal"
"92561","REFORM BİLGİSAYAR SİSTEMLERİ TİCARET LTD. ŞTİ.","MEHMETÇIK MH 7004.SOKAK ATAŞEHIR GOLD SITESI C2 BLOK NO:10","05306635050","www.urfasoft.com","mehmet@urfasoft.com","MEHMET ÇİFTÇİ","ŞANLIURFA","KARAKÖPRÜ","1","Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"92945","RST YAZILIM VE BİLGİ TEKNOLOJİLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ","ŞARKİYE MAH. K.KARABEKİR CAD. NO:11 KAT:2 D:104  52100 ALTINORDU","05322424393","www.orduprobil.com","probil@orduprobil.com","ERCAN ÖKTENAY","ORDU","ALTINORDU","2","Kobi"
"93177","OKANSOY BİLGİSAYAR OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ","SAVAŞ MAH. 55. SOKAK NO: 10 KAT: 2","03266145507","www.piyazilim.com","piyazilim@superonline.com","CEM YILDIRIM","HATAY","İSKENDERUN","2","Kobi"
"93615","RÜZGAR BİLİŞİM VE DAN. HİZM. SAN. VE TİC. LTD. ŞTİ.","HEPKEBİRLER M. MÜNİRE MEDRESESİ S. NO: 31 MERKEZ/ KASTAMONU","03662129653","www.rst.com.tr","resital@resital.net","ÖMER FARUK AKYOL","KASTAMONU","MERKEZ","10","Kobi"
"97963","PEHLEVAN TEKNOLOJİ A.Ş.","1200 EVLER MAH. 2035 SOK. NO:34 K:3 D:8 MERKEZEFENDİ DENİZLİ","02582654904","www.netlogyazilim.com.tr","fatihk@netlogyazilim.com.tr","FATİH KÖKEN","DENİZLİ","MERKEZEFENDİ","1","Kobi"
"99462","SDM YAZILIM HİZMETLERİ ANONİM ŞİRKETİ","QUASAR İSTANBUL - BÜYÜKDERE CADDESI NO:76 KAT:13 D:188","02122334100","www.sdmyazilim.com.tr","ertan@puntoas.com","ERTAN DEMİR","ANTALYA","KONYAALTI","10","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Fonksiyonel İş Ortağı – İnsan Kaynakları, Fonksiyonel İş Ortağı - İş Akış Yönetimi, Kurumsal, LPT Çözüm Geliştirme, Objects Çözüm Geliştirme"
